pl_name,default_flag,pl_masse,ra,dec,glon,glat,st_teff,sy_dist,sy_disterr1,sy_disterr2
Kepler-872 b,1,,295.4174725,43.6056117,77.06067,10.04186,5902.0,879.683,23.817,-22.614
Kepler-310 c,1,,288.839278,46.9867472,78.12992,15.67408,5797.0,602.268,7.031,-6.873
Kepler-1118 b,1,,299.9656619,44.1608805,79.18243,7.46221,5688.0,888.325,21.619,-20.632
Kepler-749 b,1,,299.8973341,43.9040667,78.93478,7.37243,5009.0,721.027,23.3115,-23.3115
Kepler-307 b,1,7.44,297.7950939,40.4176403,75.10988,6.95002,5367.0,575.581,5.261,-5.167
Kepler-555 b,1,,285.516872,38.9324587,69.46669,14.74064,5894.0,973.121,18.276,-17.626
Kepler-597 b,1,,293.4700919,39.2528182,72.46469,9.301,5683.0,663.418,9.072,-9.072
Kepler-475 b,1,,287.051694,40.2114232,71.16452,14.16429,5009.0,280.069,1.173,-1.162
Kepler-691 b,1,,288.8117314,40.0332311,71.56598,12.86404,3715.0,279.115,3.434,-3.353
HD 181433 b,1,,291.2873731,-66.4677838,329.51487,-28.04356,4918.0,26.8762,0.0225,-0.0225
HD 181433 c,1,,291.2873731,-66.4677838,329.51487,-28.04356,4962.0,26.8762,0.0225,-0.0225
HD 181433 d,1,,291.2873731,-66.4677838,329.51487,-28.04356,4962.0,26.8762,0.0225,-0.0225
Kepler-146 b,1,,294.1107631,38.7102222,72.21386,8.60743,5948.0,716.797,9.344,-9.344
Kepler-949 c,1,,298.6079128,46.45366,80.69553,9.44424,5211.0,486.105,5.387,-5.387
PSR B1257+12 b,1,0.02,195.0149029,12.6823534,311.30973,75.41367,,600.0,100.0,-100.0
Kepler-1386 b,1,,280.8233646,42.6360518,71.7217,19.39739,5733.0,835.882,12.625,-12.262
Kepler-314 b,1,,294.6741507,42.0756037,75.42939,9.80545,5378.0,268.881,1.78,-1.758
Kepler-289 b,1,7.3,297.4653351,42.8828517,77.14669,8.38649,5990.0,704.438,8.809,-8.809
Kepler-1121 b,1,,297.7865467,47.8861542,81.68567,10.63302,6231.0,482.047,4.46,-4.381
Kepler-1136 b,1,,284.1078441,44.2458047,74.1828,17.7141,4512.0,491.406,8.398,-8.125
Kepler-1617 b,1,,287.9371747,46.4184781,77.3352,16.02217,6167.0,898.31,12.709,-12.709
Kepler-360 c,1,,286.2847077,44.7815817,75.2999,16.46655,6053.0,876.044,15.581,-15.054
Kepler-1637 b,1,,282.2368006,48.1542016,77.61218,20.25106,5789.0,567.187,,
Kepler-1644 b,1,,285.4750512,48.0348356,78.25959,18.17315,5499.0,629.27,,
Kepler-1138 b,1,,285.8993164,48.307285,78.63308,18.00509,5582.0,872.328,22.717,-21.612
Kepler-839 b,1,,291.074684,45.242544,77.13885,13.54734,6058.0,944.561,13.7235,-13.7235
Kepler-1002 b,1,,293.0794629,43.073677,75.78378,11.30666,6144.0,408.303,,
Kepler-1629 b,1,,280.2066276,43.7743281,72.70897,20.19416,5776.0,336.09,2.643,-2.604
Kepler-1593 b,1,,300.4882018,44.4606698,79.63594,7.29669,4995.0,638.249,13.378,-12.85
Kepler-431 c,1,,281.1123072,43.2277663,72.38789,19.39477,6004.0,486.546,4.766,-4.677
Kepler-1445 b,1,,280.2495197,43.9150665,72.86159,20.20993,6150.0,506.357,6.704,-6.534
CoRoT-10 b,1,874.0,291.0636813,0.7460143,37.36069,-6.95299,5075.0,338.386,3.9865,-3.9865
HD 192263 b,1,,303.4990864,-0.8657574,41.87586,-18.69708,4976.0,19.6359,0.0218,-0.0217
Kepler-1482 b,1,,285.3138209,48.72527,78.90147,18.51516,5381.0,567.556,11.2435,-11.2435
Kepler-169 c,1,,285.9999204,40.9193822,71.50909,15.17842,4997.0,406.529,3.024,-2.98
Kepler-318 c,1,,298.4828337,46.7936357,80.95199,9.68715,5746.0,489.141,3.239,-3.198
Kepler-1376 b,1,,286.9584368,42.541409,73.34563,15.15491,5659.0,868.056,14.985,-14.492
Kepler-106 b,1,5.3,300.864006,44.3375497,79.67079,7.00333,5858.0,444.322,6.101,-5.941
Kepler-100 d,1,3.0,291.3861294,41.9901394,74.22764,11.94515,5825.0,304.645,1.763,-1.744
Kepler-260 c,1,,291.9259658,38.0140525,70.78812,9.80681,5250.0,627.365,7.2615,-7.2615
Kepler-1105 b,1,,281.1117588,42.4549698,71.6163,19.13655,4299.0,318.004,2.517,-2.479
Kepler-115 b,1,,297.7119299,45.261985,79.33273,9.40002,5979.0,623.609,7.021,-6.869
Kepler-1371 b,1,,288.8314251,47.5519753,78.66806,15.9007,5361.0,515.334,5.4865,-5.4865
Kepler-190 c,1,,288.5839761,44.7337701,75.91261,14.94343,5106.0,433.387,2.767,-2.733
Kepler-1298 b,1,,284.4227535,49.1061907,79.06848,19.19561,6339.0,544.163,6.834,-6.669
Kepler-150 b,1,,288.2341025,40.520897,71.83343,13.46754,5560.0,891.092,17.021,-16.404
Kepler-1548 b,1,,287.4711817,46.0805706,76.88152,16.18961,5706.0,872.279,18.795,-18.031
Kepler-990 c,1,,297.9381813,46.8813194,80.84382,10.05477,5948.0,802.163,12.304,-12.304
Kepler-332 c,1,,286.6627811,47.4136938,77.95395,17.20394,4955.0,344.19,1.817,-1.799
Kepler-1222 b,1,,294.889616,49.3798215,82.12187,13.02315,5239.0,415.218,3.241,-3.192
Kepler-1598 b,1,,288.469107,46.7836464,77.83275,15.82723,5940.0,619.862,7.2165,-7.2165
Kepler-1367 b,1,,288.4166786,47.8787308,78.86875,16.2847,4106.0,401.484,5.078,-4.955
Kepler-625 b,1,,292.1504723,39.6375254,72.33987,10.38327,5789.0,760.708,9.8,-9.559
Kepler-1559 b,1,,292.2866565,42.0725948,74.60426,11.38109,5316.0,614.827,9.522,-9.522
Kepler-549 d,1,,283.0228527,47.2611431,76.89558,19.46173,5312.0,635.145,7.022,-6.872
Kepler-58 e,1,,296.3586251,39.1152033,73.41902,7.26637,6100.0,969.252,24.478,-23.32
Kepler-531 b,1,,286.5246582,48.6835481,79.15824,17.75311,4893.0,252.762,0.822,-0.816
Kepler-386 b,1,,289.8589165,48.6938077,80.03966,15.72041,5178.0,882.462,29.384,-27.58
Kepler-1834 b,1,,294.6646789,39.7838461,73.37626,8.73475,4821.0,500.395,8.326,-8.063
Kepler-1669 c,1,,297.4303826,39.8478795,74.4723,6.90783,4224.0,543.444,10.777,-10.373
Kepler-404 c,1,,286.3985796,45.3435241,75.87463,16.60325,5654.0,812.524,14.656,-14.155
Kepler-446 d,1,,282.2501047,44.921002,74.36798,19.18908,3359.0,96.339,0.5141,-0.5087
Kepler-1521 b,1,,292.6903779,37.8350549,70.90519,9.18851,5042.0,206.983,1.125,-1.113
K2-350 b,1,,204.0355092,-14.0092516,319.0805,47.45593,5789.0,489.368,6.016,-5.875
Kepler-96 b,1,8.46,297.0698263,40.5252039,74.92809,7.48242,5690.0,122.881,0.404,-0.401
HD 169142 b,1,953.48522,276.1240717,-29.7805318,3.39212,-7.80957,,113.6,0.833,-0.82
Kepler-191 b,1,,291.1833211,45.3230937,77.2472,13.51221,5282.0,594.464,7.885,-7.885
Kepler-964 b,1,,295.300065,40.5565792,74.29744,8.674,5427.0,454.626,4.5565,-4.5565
Kepler-1669 d,1,,297.4303826,39.8478795,74.4723,6.90783,4224.0,543.444,10.777,-10.373
Kepler-164 e,1,,287.7808115,47.6298453,78.45857,16.58456,5888.0,890.758,13.684,-13.284
Kepler-1481 b,1,,289.4390075,49.7312226,80.92025,16.3802,4908.0,459.076,4.5855,-4.5855
Kepler-1052 c,1,,295.34273,46.6022134,79.73343,11.487,5818.0,943.444,17.198,-17.198
Kepler-154 c,1,,289.7805393,49.8965624,81.16841,16.24171,5690.0,915.212,16.92,-16.327
Kepler-181 b,1,,296.1512831,50.0957806,83.15616,12.6227,5333.0,609.283,7.946,-7.946
Kepler-1894 c,1,,295.5864604,49.6668523,82.59443,12.74966,5772.0,935.191,24.745,-23.523
Kepler-416 d,1,,291.5569554,39.2272923,71.75799,10.60929,5670.0,690.819,9.0135,-9.0135
Kepler-1921 c,1,,300.3161723,45.4953271,80.46622,7.9355,6120.0,928.989,15.253,-14.777
Kepler-1558 b,1,,286.8194349,46.9117837,77.50759,16.91904,5101.0,325.737,1.5315,-1.5315
Kepler-1214 b,1,,285.1427113,49.8006565,79.92744,18.9896,5130.0,729.227,15.443,-14.827
Kepler-200 c,1,,284.4099503,41.2374928,71.33871,16.40754,5678.0,665.912,7.1445,-7.1445
NGTS-6 b,1,425.57437,75.795382,-30.3994612,232.39378,-35.45066,4730.0,308.262,1.418,-1.407
Kepler-135 c,1,,290.4950939,38.7954956,70.9923,11.15868,6090.0,621.855,11.014,-10.644
Kepler-30 c,1,640.0,285.2836483,38.9472625,69.40712,14.91329,5498.0,914.221,27.0815,-27.0815
K2-121 b,1,,126.9366624,17.5793267,206.93309,28.93705,4690.0,169.398,1.061,-1.048
K2-277 b,1,,202.0161895,-15.9379749,315.66347,46.02638,5741.0,113.123,0.701,-0.691
Kepler-171 b,1,,296.7719082,41.7555958,75.89964,8.2812,5642.0,863.855,18.329,-18.329
Kepler-172 b,1,,283.3684093,41.821839,71.60688,17.34751,5526.0,828.592,18.482,-17.707
Kepler-83 d,1,,282.2325197,43.6655662,73.114,18.77652,4648.0,400.409,5.153,-5.153
Kepler-489 b,1,,290.8332412,38.1841851,70.55188,10.65199,5014.0,369.645,2.297,-2.297
Kepler-253 b,1,,291.8419337,44.858124,77.02002,12.89296,5208.0,838.595,20.317,-19.394
Kepler-98 b,1,3.55,285.6616933,37.9645672,68.59512,14.25314,5539.0,350.315,2.978,-2.929
Kepler-547 b,1,,286.1185888,44.3452063,74.83195,16.41182,4828.0,378.972,3.978,-3.896
Kepler-170 c,1,,284.5211975,41.6296562,71.75047,16.47671,5679.0,738.657,11.054,-10.738
Kepler-915 b,1,,290.5921293,45.7372184,77.45493,14.06204,6173.0,849.036,9.92,-9.698
Kepler-470 b,1,,297.009436,50.3722829,83.66816,12.26523,6613.0,929.811,11.143,-10.887
Kepler-787 b,1,,291.6924773,38.5729105,71.21092,10.22219,4248.0,503.568,9.2435,-9.2435
Kepler-786 b,1,,293.7439223,38.9392217,72.28336,8.96715,4838.0,485.318,6.317,-6.317
Proxima Cen b,1,,217.3934657,-62.6761821,313.92595,-1.91805,2900.0,1.30119,0.00034,-0.00035
Kepler-519 b,1,,299.3196708,41.3847447,76.53669,6.44509,5260.0,246.61,1.454,-1.437
Kepler-235 e,1,,286.0790779,39.278237,69.97316,14.47665,4255.0,428.018,6.695,-6.495
Kepler-174 b,1,,287.4389454,43.8320052,74.71852,15.33905,4880.0,384.757,2.684,-2.684
Kepler-878 b,1,,285.2962562,46.6034497,76.80766,17.77788,5044.0,791.625,37.228,-34.082
Kepler-908 b,1,,295.3225434,39.3764624,73.25789,8.09496,5973.0,290.843,1.92,-1.896
K2-411 b,1,,58.003631,19.3909877,171.0844,-26.15051,5711.0,298.219,4.983,-4.825
Kepler-149 b,1,,285.8537014,38.3840916,69.05421,14.28192,5381.0,571.034,5.715,-5.715
PSR B1257+12 c,1,4.3,195.0149029,12.6823534,311.30973,75.41367,,600.0,100.0,-100.0
Kepler-173 c,1,,294.6466171,41.8840952,75.2479,9.73401,6031.0,833.165,14.828,-14.828
K2-239 c,1,,160.5941265,4.4413751,243.59017,51.77727,3420.0,31.0849,0.0831,-0.0826
CoRoT-29 b,1,270.1555,278.9020691,6.4795703,36.92336,6.45872,5260.0,806.507,44.027,-39.76
Kepler-953 b,1,,288.9716297,44.6246451,75.9239,14.64718,5416.0,258.893,,
Kepler-272 c,1,,299.1275257,47.5938319,81.87731,9.70399,5297.0,889.608,13.909,-13.909
Kepler-751 b,1,,294.8438103,44.0776872,77.28825,10.62831,5387.0,760.43,13.98,-13.493
Kepler-1051 b,1,,295.1581062,40.8988186,74.55033,8.93139,6675.0,829.343,10.36,-10.112
Kepler-617 b,1,,283.7407247,47.5161237,77.32189,19.08852,3712.0,173.354,0.95,-0.95
Kepler-226 c,1,,292.3760942,47.8809596,79.98836,13.85946,5571.0,980.138,26.592,-25.244
Kepler-844 b,1,,287.8578541,48.7739646,79.58545,16.96872,4128.0,431.776,9.0135,-9.0135
Kepler-178 d,1,,287.1010275,46.8964033,77.56786,16.73486,5676.0,716.025,10.369,-10.082
Kepler-837 b,1,,285.2467607,45.95011,76.15481,17.57513,5403.0,901.907,18.362,-17.657
Kepler-161 b,1,,290.5164698,43.0838642,74.95576,12.99462,5078.0,434.632,3.1,-3.056
Kepler-553 b,1,,298.5508922,48.3325405,82.33516,10.40509,5266.0,728.525,12.571,-12.571
Kepler-197 c,1,,295.2264739,50.5592348,83.30414,13.35928,6004.0,330.575,2.344,-2.312
Kepler-803 b,1,,299.2216728,44.6939033,79.37192,8.19102,5919.0,639.771,6.587,-6.587
TOI-1601 b,1,314.6517,38.361569,41.0134321,142.89047,-17.87153,5948.0,336.608,8.389,-7.998
Kepler-712 b,1,,294.9096739,42.9351987,76.28323,10.05381,5148.0,872.493,32.541,-32.541
Kepler-562 b,1,,290.1196007,46.2737393,77.81928,14.58257,5575.0,992.769,22.951,-21.958
Kepler-343 b,1,,291.960662,42.4329567,74.82498,11.75702,5807.0,927.193,18.808,-18.808
Kepler-184 d,1,,291.9518784,43.0746172,75.41102,12.04501,5788.0,610.326,6.0115,-6.0115
Kepler-192 b,1,,287.9179379,45.5928829,76.53877,15.7141,5479.0,651.674,6.7435,-6.7435
Kepler-733 b,1,,293.0181882,45.9147063,78.36431,12.6107,5418.0,916.706,21.4755,-21.4755
Kepler-926 b,1,,289.6793396,40.7004265,72.47195,12.54618,5806.0,921.361,30.245,-28.413
Kepler-263 b,1,,292.4698022,37.5677941,70.58352,9.22104,5265.0,754.747,16.038,-16.038
Kepler-904 b,1,,288.8229001,40.38901,71.90119,13.00518,6160.0,978.125,18.824,-18.139
Kepler-930 b,1,,298.3144494,42.2473698,76.90346,7.52807,6335.0,848.396,11.668,-11.668
Kepler-560 b,1,,300.2066441,45.0182402,80.01329,7.75597,3556.0,109.308,0.413,-0.41
Kepler-322 c,1,,281.3487514,44.2952525,73.51645,19.58672,5388.0,400.48,2.637,-2.604
Kepler-975 c,1,,290.54851,38.4952415,70.73595,10.98955,4883.0,426.088,3.564,-3.564
Kepler-656 c,1,,288.3278778,47.381538,78.367,16.14809,5550.0,890.352,20.856,-20.856
Kepler-1332 b,1,,291.0286411,43.9137055,75.88873,13.01204,5581.0,528.685,4.209,-4.209
Kepler-226 d,1,,292.3760942,47.8809596,79.98836,13.85946,5571.0,980.138,26.592,-25.244
Kepler-1362 b,1,,288.5385574,40.8771276,72.26499,13.4044,4857.0,731.298,17.829,-17.014
Kepler-334 b,1,,287.1406177,47.1151153,77.79017,16.79191,5828.0,426.59,4.496,-4.405
Kepler-387 b,1,,287.7982699,45.6567655,76.5661,15.81604,5774.0,801.052,10.7825,-10.7825
Kepler-1245 b,1,,290.7443078,43.260753,75.19259,12.91958,5306.0,805.936,16.352,-15.724
Kepler-401 c,1,,290.0827494,50.8634361,82.1743,16.44236,6117.0,965.56,16.829,-16.272
Kepler-185 b,1,,282.4681674,43.8899464,73.39808,18.69333,5208.0,466.735,4.744,-4.652
Kepler-311 d,1,,282.0612731,47.0854984,76.49308,20.02263,5903.0,778.654,9.2165,-9.2165
Kepler-1179 b,1,,284.0974305,47.8104856,77.70078,18.96181,5212.0,415.205,2.558,-2.528
Kepler-1030 b,1,,293.6819098,45.8175241,78.48533,12.15345,4983.0,758.702,16.866,-16.866
Kepler-1088 b,1,,281.5614578,42.4504087,71.73068,18.82283,5975.0,280.629,1.575,-1.558
Kepler-336 c,1,,290.2376224,41.3313637,73.24044,12.43412,5867.0,768.86,,
Kepler-342 d,1,,292.6780488,46.7266813,79.00786,13.17723,6175.0,781.611,9.729,-9.498
Kepler-1169 b,1,,294.9115874,46.4914718,79.49374,11.69927,6191.0,522.823,5.131,-5.034
Kepler-377 c,1,,295.4220717,38.7356737,72.72786,7.7195,5949.0,823.804,12.578,-12.211
Kepler-283 c,1,,293.6137413,47.838938,80.32004,13.09313,4351.0,468.094,7.94,-7.684
Kepler-363 c,1,,283.1920779,41.3054172,71.0526,17.2836,5593.0,762.596,7.25,-7.118
Kepler-1084 b,1,,290.1019809,48.251146,79.68526,15.39583,6113.0,405.533,5.621,-5.472
Kepler-301 c,1,,283.982904,49.2329512,79.09376,19.50898,5815.0,719.166,10.3705,-10.3705
Kepler-1152 b,1,,290.4341483,44.1077802,75.8831,13.48156,3964.0,215.233,0.9025,-0.9025
Kepler-326 b,1,,294.3255898,46.0022646,78.86026,11.8369,5105.0,487.675,10.683,-10.683
Kepler-1213 b,1,,289.4858423,50.9441967,82.09998,16.82071,6050.0,807.812,8.547,-8.373
Kepler-382 b,1,,299.1362435,45.8699582,80.36831,8.83576,5600.0,935.446,19.9715,-19.9715
Kepler-1043 b,1,,281.6629579,47.5685927,76.89006,20.43192,5629.0,903.332,15.483,-14.978
Kepler-981 b,1,,289.2489051,47.6501141,78.87682,15.68043,5718.0,878.082,14.1885,-14.1885
Kepler-1324 b,1,,291.1849503,40.3112023,72.61896,11.34565,4776.0,481.667,6.436,-6.27
Kepler-208 c,1,,293.8901979,42.5279413,75.56386,10.52882,6092.0,775.328,8.8585,-8.8585
Kepler-364 c,1,,281.5699998,47.3986233,76.6968,20.43826,6108.0,891.462,9.894,-9.894
Kepler-1203 b,1,,292.7734523,44.178088,76.69173,11.99808,4105.0,317.022,2.94,-2.886
Kepler-203 d,1,,297.089959,41.3880686,75.69361,7.89379,5821.0,703.302,9.51,-9.51
Kepler-139 c,1,,282.3919451,43.8894167,73.37771,18.74477,5594.0,391.038,4.238,-4.149
Kepler-212 b,1,,287.6208165,43.1416239,74.11519,14.94551,5852.0,687.194,8.533,-8.329001
Kepler-1340 b,1,,296.2328099,42.4727965,76.33824,8.97851,6331.0,981.779,24.371,-23.236
Kepler-1344 b,1,,287.0862799,46.9457998,77.61173,16.76274,5981.0,853.959,13.2295,-13.2295
Kepler-1133 b,1,,293.3224114,42.8674925,75.67795,11.055,5569.0,753.135,16.2075,-16.2075
Kepler-956 b,1,,292.5308289,49.0616555,81.13457,14.26979,6040.0,544.939,4.292,-4.226
Kepler-1224 b,1,,286.6257591,37.537313,68.50921,13.3833,6155.0,559.598,8.382,-8.143
HD 106906 b,1,3496.0,184.4713308,-55.9755805,298.21871,6.58881,6516.0,103.029,0.461,-0.457
Kepler-1556 b,1,,288.3969751,40.2131892,71.59819,13.22734,5608.0,944.54,25.0215,-25.0215
Kepler-1425 b,1,,294.9510368,43.0124348,76.36694,10.06318,5718.0,863.873,11.322,-11.322
Kepler-150 f,1,,288.2341025,40.520897,71.83343,13.46754,5528.0,891.092,17.021,-16.404
Kepler-1571 b,1,,300.9354067,45.5964836,80.78026,7.61693,6297.0,675.303,7.7825,-7.7825
Kepler-1577 b,1,,292.9552704,47.5730433,79.87524,13.37521,4862.0,510.029,6.634,-6.469
Kepler-389 c,1,,291.9600082,44.9000587,77.09593,12.83567,5376.0,816.559,22.3,-21.163
K2-239 b,1,,160.5941265,4.4413751,243.59017,51.77727,3420.0,31.0849,0.0831,-0.0826
Kepler-413 b,1,67.0,288.5106679,51.1624235,82.06935,17.47072,4700.0,847.536,22.587,-21.464
CoRoT-24 c,1,28.0,101.922543,-3.7192892,215.81744,-2.52763,4950.0,591.555,16.043,-15.232
Kepler-391 c,1,,290.6218844,51.0573453,82.49921,16.20638,4940.0,869.236,12.7595,-12.7595
Kepler-1444 b,1,,285.3306799,42.0405016,72.3834,16.07247,5810.0,319.675,2.136,-2.108
Kepler-1630 b,1,,297.5083004,43.7110543,77.89166,8.76631,4736.0,331.213,2.18,-2.151
Kepler-1641 b,1,,296.359456,41.5745321,75.58833,8.46248,6152.0,860.37,16.718,-16.104
Kepler-1606 b,1,,286.3782987,43.0732287,73.68234,15.75379,5422.0,831.287,18.466,-17.694
Kepler-92 d,1,,289.0860607,41.5630224,73.08205,13.31439,5904.34,477.992,5.43,-5.312
Kepler-1612 b,1,,291.2503022,45.6550536,77.57698,13.61034,5643.0,764.726,13.738,-13.269
Kepler-1542 e,1,,285.7284757,42.6544651,73.09059,16.03365,5564.0,399.114,3.956,-3.88
KOI-142 b,1,9.5,291.1481028,40.669413,72.93478,11.52808,5466.0,376.863,2.01,-1.991
Kepler-1100 b,1,,291.8713535,44.0873907,76.31734,12.53992,6247.0,693.618,8.0345,-8.0345
Kepler-384 c,1,,286.0261113,44.7828571,75.22928,16.63717,5577.0,895.678,10.6165,-10.6165
Kepler-154 b,1,,289.7805393,49.8965624,81.16841,16.24171,5690.0,915.212,16.92,-16.327
Kepler-989 b,1,,281.5827983,47.2334674,76.53241,20.37813,5074.0,491.978,4.72,-4.632
Kepler-982 b,1,,288.4176803,46.5904531,77.63359,15.78425,6139.0,801.479,15.332,-14.778
Kepler-220 d,1,,291.5060432,46.8956262,78.81162,13.97444,4632.0,171.109,0.637,-0.633
Kepler-318 b,1,,298.4828337,46.7936357,80.95199,9.68715,5746.0,489.141,3.239,-3.198
K2-278 b,1,,203.3018653,-14.5041057,317.88455,47.15133,6747.0,786.439,16.395,-15.751
Kepler-445 c,1,,298.7363395,46.4991236,80.78005,9.39004,3157.0,127.201,0.995,-0.995
Kepler-1107 b,1,,291.049934,39.141674,71.50234,10.92346,5268.0,428.798,4.232,-4.232
Kepler-1124 b,1,,286.5942529,37.8912836,68.83115,13.55031,3658.0,289.899,3.536,-3.536
Kepler-431 b,1,,281.1123072,43.2277663,72.38789,19.39477,6004.0,486.546,4.766,-4.677
Kepler-1141 b,1,,290.5436836,47.7259073,79.31186,14.91275,5791.0,393.642,3.809,-3.739
K2-148 d,1,,14.5176494,-0.193258,126.58855,-63.0179,4079.0,124.458,0.626,-0.619
Kepler-159 c,1,,297.0702037,40.868734,75.22984,7.65134,4625.0,373.744,3.15,-3.099
Kepler-833 b,1,,290.4799052,45.6005798,77.2932,14.07649,4339.0,467.37,5.921,-5.776
Kepler-197 e,1,,295.2264739,50.5592348,83.30414,13.35928,6004.0,330.575,2.344,-2.312
Kepler-1442 b,1,,291.2556226,48.8469171,80.57101,14.94053,6394.0,608.68,9.446,-9.166
Kepler-1095 b,1,,293.2624215,41.3650155,74.29503,10.41212,5658.0,792.522,11.7885,-11.7885
Kepler-1081 b,1,,289.444752,41.3179652,72.96906,12.96763,5345.0,420.215,2.776,-2.776
Kepler-157 d,1,,291.0972257,38.8756049,71.27591,10.77283,5866.0,773.713,10.485,-10.485
TOI-763 c,1,9.32,194.468098,-39.7580613,304.27626,23.09689,5450.0,95.1274,0.4536,-0.4495
Kepler-676 b,1,,296.2220259,50.2873626,83.35181,12.67076,3701.0,295.196,2.8065,-2.8065
Kepler-535 b,1,,296.5666587,49.6961742,82.92057,12.20039,6123.0,685.599,5.968,-5.868
Kepler-399 d,1,,299.5017242,40.6707669,75.99132,5.96067,5502.0,740.537,,
Kepler-389 b,1,,291.9600082,44.9000587,77.09593,12.83567,5376.0,816.559,22.3,-21.163
Kepler-1434 b,1,,295.5384415,51.2030002,83.98627,13.47297,6291.0,775.529,14.697,-14.17
Kepler-445 d,1,,298.7363395,46.4991236,80.78005,9.39004,3157.0,127.201,0.995,-0.995
Kepler-191 c,1,,291.1833211,45.3230937,77.2472,13.51221,5282.0,594.464,7.885,-7.885
Kepler-1382 b,1,,295.3774182,39.0480365,72.98747,7.90013,6161.0,738.261,30.594,-28.289
Kepler-132 e,1,,283.23581,41.343037,71.10178,17.26662,6023.0,349.549,,
Kepler-1435 b,1,,291.1732806,44.9210836,76.86991,13.34793,6356.0,704.211,9.427,-9.186
K2-343 c,1,,134.2021746,21.5026882,205.36595,36.71614,3804.0,166.169,1.047,-1.047
K2-343 b,1,,134.2021746,21.5026882,205.36595,36.71614,3804.0,166.169,1.047,-1.047
K2-340 b,1,,127.9373409,19.0745863,205.72851,30.36616,5532.0,738.136,22.291,-21.043
Kepler-624 b,1,,295.1933631,39.5396946,73.3545,8.26063,6117.0,748.188,11.8425,-11.8425
Kepler-1251 b,1,,292.1151093,49.2563792,81.1983,14.59844,5545.0,902.204,21.575,-21.575
Kepler-1588 b,1,,288.2327232,48.0021967,78.93826,16.44589,5817.0,924.141,15.554,-15.554
TOI-257 b,1,43.86032,47.5172608,-50.8322632,264.52903,-54.676,6095.0,76.9028,0.1953,-0.1943
Kepler-1005 b,1,,286.2858998,43.3205085,73.8928,15.91092,5782.0,567.806,4.422,-4.356
Kepler-1576 b,1,,289.0739641,40.3660239,71.96201,12.8219,5876.0,460.91,2.749,-2.716
Kepler-160 d,1,100.0,287.773573,42.8692755,73.9027,14.73466,5471.0,937.013,16.452,-15.904
Kepler-1424 b,1,,290.9916648,40.2293347,72.47789,11.44223,5838.0,661.421,,
Kepler-1479 b,1,,285.7119953,49.7067574,79.96768,18.61192,5796.0,728.668,8.961,-8.749
Kepler-146 c,1,,294.1107631,38.7102222,72.21386,8.60743,5948.0,716.797,9.344,-9.344
Kepler-1480 b,1,,291.9998055,49.3018321,81.20839,14.68579,5156.0,500.892,4.9255,-4.9255
Kepler-312 b,1,,298.3957687,42.4597712,77.11923,7.5826,6115.0,797.72,14.083,-13.611
Kepler-149 c,1,,285.8537014,38.3840916,69.05421,14.28192,5381.0,571.034,5.715,-5.715
Kepler-399 c,1,,299.5017242,40.6707669,75.99132,5.96067,5502.0,740.537,,
WASP-185 b,1,311.4734,214.0595791,-19.5423062,328.94467,39.0081,5900.0,279.35,3.439,-3.358
Kepler-1990 c,1,,299.7047433,44.4357068,79.32401,7.76339,5751.0,392.739,4.24,-4.152
K2-293 b,1,,351.6064952,-6.0279068,75.33161,-60.78063,5532.0,392.251,6.767,-6.546
USco1556 b,1,4767.45,239.1037198,-25.6890476,347.10445,20.91629,3410.0,140.635,1.667,-1.629
Kepler-1594 b,1,,293.6230451,47.9619127,80.43622,13.14169,5946.0,976.868,23.05,-22.029
Kepler-310 b,1,,288.839278,46.9867472,78.12992,15.67408,5797.0,602.268,7.031,-6.873
Kepler-391 b,1,,290.6218844,51.0573453,82.49921,16.20638,4940.0,869.236,12.7595,-12.7595
Kepler-283 b,1,,293.6137413,47.838938,80.32004,13.09313,4351.0,468.094,7.94,-7.684
Kepler-111 b,1,,291.653163,44.6882613,76.80348,12.94056,5952.0,657.223,6.014,-5.908
Kepler-186 e,1,,298.652736,43.9549884,78.5199,8.17058,3788.0,177.594,0.774,-0.774
HATS-8 b,1,43.86054,294.9416887,-25.7483655,14.08379,-21.46173,5679.0,794.637,19.412,-18.524
Kepler-213 c,1,,290.8241931,44.6472832,76.507,13.45626,5696.0,634.939,7.2715,-7.2715
Kepler-230 b,1,,285.7185682,48.5058038,78.78362,18.18766,5588.0,740.754,13.866,-13.374
Kepler-169 b,1,,285.9999204,40.9193822,71.50909,15.17842,4997.0,406.529,3.024,-2.98
Kepler-449 c,1,,293.732787,41.9006366,74.94273,10.34452,5649.18,241.949,,
Kepler-1034 b,1,,286.1154093,37.9669464,68.74506,13.92633,5198.0,654.549,9.472,-9.21
Kepler-1087 b,1,,294.9789253,46.0056741,79.07509,11.4348,5589.0,362.623,3.508,-3.443
Kepler-1654 b,1,158.915,282.1856949,44.4344617,73.86663,19.06885,5597.0,568.117,3.878,-3.828
Kepler-198 c,1,,290.6731326,38.6910045,70.95869,10.98805,5574.0,495.358,4.2465,-4.2465
K2-287 b,1,100.11645,233.0743401,-22.3583447,345.04347,27.06963,5695.0,158.335,1.297,-1.277
K2-231 b,1,,289.0918242,-15.7712178,21.45369,-12.52792,5695.0,321.215,4.198,-4.093
